id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
8432	marcos pagliosa (2019)	"<table><tr><td>Authors:</td><td>marcos pagliosa; guilherme luz tortorella; joao carlos espindola ferreira</td></tr><tr><td>Title:</td><td>industry 4.0 and lean manufacturing: a systematic literature review and future research directions</td></tr><tr><td>Source:</td><td>journal of manufacturing technology management</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1108/jmtm-12-2018-0446	-0.7825	-0.3259	6	2	14	2.9771	2019	14	2.9771
8448	chandni singh (2017)	"<table><tr><td>Authors:</td><td>chandni singh; tanvi deshpande; ritwika basu</td></tr><tr><td>Title:</td><td>how do we assess vulnerability to climate change in india? a systematic review of literature</td></tr><tr><td>Source:</td><td>regional environmental change, 17(2), 527-538</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1007/s10113-016-1043-y	1.2391	-0.0537	27	1	18	1.2253	2017	18	1.2253
8449	piyya muhammad rafiulshan (2018)	"<table><tr><td>Authors:</td><td>piyya muhammad rafiulshan; david b grant; patsy perry; shehzad ahmed</td></tr><tr><td>Title:</td><td>relationship between sustainability and risk management in fashion supply chains: a systematic literature review</td></tr><tr><td>Source:</td><td>international journal of retail & distribution management, 46(5), 466-486</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1108/ijrdm-04-2017-0092	-0.8441	0.0212	3	1	10	1.1315	2018	10	1.1315
8471	yoonsuk hwang (2014)	"<table><tr><td>Authors:</td><td>yoonsuk hwang; patrick kearney</td></tr><tr><td>Title:</td><td>mindful and mutual care for individuals with developmental disabilities: a systematic literature review</td></tr><tr><td>Source:</td><td>journal of child and family studies, 23(3), 497-509</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1007/s10826-012-9707-9	-0.5745	-0.3845	14	1	19	0.64	2014	19	0.64
8492	shah nazir (2019b)	"<table><tr><td>Authors:</td><td>shah nazir; sara shahzad; neelam mukhtar</td></tr><tr><td>Title:</td><td>software birthmark design and estimation: a systematic literature review</td></tr><tr><td>Source:</td><td>arabian journal for science and engineering, 44(4), 3905-3927</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s13369-019-03718-9	0.4304	-0.363	11	4	11	2.3391	2019	11	2.3391
8552	rosalind mcnally (2004)	"<table><tr><td>Authors:</td><td>rosalind mcnally; alison alborz</td></tr><tr><td>Title:</td><td>developing methods for systematic reviewing in health services delivery and organization: an example from a review of access to health care for people with learning disabilities. part 1. identifying the literature</td></tr><tr><td>Source:</td><td>health information and libraries journal, 21(3), 182-192</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"	https://doi.org/10.1111/j.1471-1842.2004.00512.x	-0.9826	0.4427	4	3	19	0.1243	2004	19	0.1243
8658	sara robaty shirzad (2013)	"<table><tr><td>Authors:</td><td>sara robaty shirzad; david bell</td></tr><tr><td>Title:</td><td>a systematic literature review of flexible e-procurement marketplace</td></tr><tr><td>Source:</td><td>journal of theoretical and applied electronic commerce research, 8(2), 49-70</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.4067/s0718-18762013000200005	0.89	0.1571	2	2	11	0.2734	2013	11	0.2734
8680	mehdi hafezi (2018)	"<table><tr><td>Authors:</td><td>mehdi hafezi; oz sahin; rodney anthony stewart; brendan mackey</td></tr><tr><td>Title:</td><td>creating a novel multi-layered integrative climate change adaptation planning approach using a systematic literature review</td></tr><tr><td>Source:</td><td>sustainability, 10(11), 1-30</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.3390/su10114100	1.2379	-0.0414	27	1	10	1.1315	2018	10	1.1315
8720	john olsson (2019)	"<table><tr><td>Authors:</td><td>john olsson; daniel hellstrom; henrik palsson</td></tr><tr><td>Title:</td><td>framework of last mile logistics research: a systematic review of the literature</td></tr><tr><td>Source:</td><td>sustainability, 11(24), 7131</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/su11247131	-0.6787	-0.2694	21	3	12	2.5518	2019	12	2.5518
8862	keith nolan (2016)	"<table><tr><td>Authors:</td><td>keith nolan; susan bergin</td></tr><tr><td>Title:</td><td>the role of anxiety when learning to program: a systematic review of the literature</td></tr><tr><td>Source:</td><td>koli calling international conference on computing education research, 61-70</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1145/2999541.2999557	1.0909	-0.4111	35	1	10	0.547	2016	10	0.547
8969	suraya hamid (2016)	"<table><tr><td>Authors:</td><td>suraya hamid; sarah bukhari; sri devi ravana; azah anir norman; mohamad taha ijab</td></tr><tr><td>Title:</td><td>role of social media in information-seeking behaviour of international students: a systematic literature review</td></tr><tr><td>Source:</td><td>aslib journal of information management, 68(5), 643-666</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1108/ajim-03-2016-0031	0.7213	-0.3822	13	2	13	0.7112	2016	13	0.7112
8984	shibani zargun (2013)	"<table><tr><td>Authors:</td><td>shibani zargun; ahmed alashaab</td></tr><tr><td>Title:</td><td>critical success factors for lean manufacturing: a systematic literature review an international comparison between developing and developed countries</td></tr><tr><td>Source:</td><td>advanced materials research, 845, 668-681</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.4028/www.scientific.net/amr.845.668	-0.3977	-0.043	6	1	10	0.2486	2013	10	0.2486
8999	marcela guimaraes cortes (2013)	"<table><tr><td>Authors:</td><td>marcela guimaraes cortes; adriana lucia meireles; amelia augusta de lima friche; waleska teixeira caiaffa; cesar coelho xavier</td></tr><tr><td>Title:</td><td>[silhouette scales and body satisfaction in adolescents: a systematic literature review].</td></tr><tr><td>Source:</td><td>cadernos de saude publica, 29(3), 427-444</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1590/s0102-311x2013000300003	-0.6438	1.2645	5	1	11	0.2734	2013	11	0.2734
9062	roberto cafferata (2009)	"<table><tr><td>Authors:</td><td>roberto cafferata; gianpaolo abatecola; sara poggesi</td></tr><tr><td>Title:</td><td>revisiting stinchcombe's 'liability of newness': a systematic literature review</td></tr><tr><td>Source:</td><td>international journal of globalisation and small business, 3(4), 374-392</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1504/ijgsb.2009.032258	-0.9219	0.293	4	1	34	0.4728	2009	34	0.4728
9097	f j dominguezmayo (2015)	"<table><tr><td>Authors:</td><td>f j dominguezmayo; m j escalona; m mejias; g aragon; j a garciagarcia; jesus m torres; jose gonzalez enriquez</td></tr><tr><td>Title:</td><td>a strategic study about quality characteristics in e-health systems based on a systematic literature review.</td></tr><tr><td>Source:</td><td>the scientific world journal, 2015, 863591-863591</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1155/2015/863591	0.3071	-0.008	16	1	12	0.4528	2015	12	0.4528
9118	angela heymans (2019)	"<table><tr><td>Authors:</td><td>angela heymans; jessica k breadsell; gregory m morrison; joshua byrne; christine eon</td></tr><tr><td>Title:</td><td>ecological urban planning and design: a systematic literature review</td></tr><tr><td>Source:</td><td>sustainability, 11(13), 3723</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.3390/su11133723	-0.538	-0.2054	1	1	10	2.1265	2019	10	2.1265
9143	aditya kumar sahu (2020)	"<table><tr><td>Authors:</td><td>aditya kumar sahu; r k padhy; amandeep dhir</td></tr><tr><td>Title:</td><td>envisioning the future of behavioral decision-making: a systematic literature review of behavioral reasoning theory</td></tr><tr><td>Source:</td><td>australasian marketing journal (amj), 28(4), 145-159</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.ausmj.2020.05.001	-0.4042	0.6298	5	2	11	8.0716	2020	11	8.0716
9146	ayca tarhan (2017)	"<table><tr><td>Authors:</td><td>ayca tarhan; gorkem giray</td></tr><tr><td>Title:</td><td>on the use of ontologies in software process assessment: a systematic literature review</td></tr><tr><td>Source:</td><td>evaluation and assessment in software engineering, 2-11</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1145/3084226.3084261	0.7703	0.2836	25	1	10	0.6807	2017	10	0.6807
9241	lilia iskhakova (2017)	"<table><tr><td>Authors:</td><td>lilia iskhakova; stefan hoffmann; andreas hilbert</td></tr><tr><td>Title:</td><td>alumni loyalty: systematic literature review</td></tr><tr><td>Source:</td><td>journal of nonprofit & public sector marketing, 29(3), 274-316</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1080/10495142.2017.1326352	1.0919	-0.0494	27	2	10	0.6807	2017	10	0.6807
9319	luis antonio de santaeulalia (2011)	"<table><tr><td>Authors:</td><td>luis antonio de santaeulalia; georgina halladjian; sophie damours; jeanmarc frayret</td></tr><tr><td>Title:</td><td>integrated methodological frameworks for modelling agent-based advanced supply chain planning systems: a systematic literature review</td></tr><tr><td>Source:</td><td>journal of industrial engineering and management, 4(4), 624-668</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.3926/jiem.326	-0.6137	-0.0838	3	2	15	0.275	2011	15	0.275
9412	abroon qazi (2015)	"<table><tr><td>Authors:</td><td>abroon qazi; john quigley; alex dickson</td></tr><tr><td>Title:</td><td>supply chain risk management: systematic literature review and a conceptual framework for capturing interdependencies between risks</td></tr><tr><td>Source:</td><td>international conference on industrial engineering and operations management, 1-13</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/ieom.2015.7093701	-0.9582	0.2542	4	2	13	0.4905	2015	13	0.4905
9413	manoj kumar paras (2018)	"<table><tr><td>Authors:</td><td>manoj kumar paras; rudrajeet pal; daniel ekwall</td></tr><tr><td>Title:</td><td>systematic literature review to develop a conceptual framework for a reuse-based clothing value chain</td></tr><tr><td>Source:</td><td>the international review of retail, distribution and consumer research, 28(3), 1-28</td></tr><tr><td>Year:</td><td>2018</td></tr></table>"	https://doi.org/10.1080/09593969.2017.1380066	-0.5842	-0.0497	1	2	11	1.2447	2018	11	1.2447
9427	assem abu hatab (2019)	"<table><tr><td>Authors:</td><td>assem abu hatab; maria eduarda rigo cavinato; carl johan lagerkvist</td></tr><tr><td>Title:</td><td>urbanization, livestock systems and food security in developing countries: a systematic review of the literature</td></tr><tr><td>Source:</td><td>food security, 11(2), 279-299</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s12571-019-00906-1	-0.5821	-0.643	19	2	10	2.1265	2019	10	2.1265
9429	eisha hasnain (2010)	"<table><tr><td>Authors:</td><td>eisha hasnain</td></tr><tr><td>Title:</td><td>an overview of published agile studies: a systematic literature review</td></tr><tr><td>Source:</td><td>proceedings of the 2010 national software engineering conference on, 3</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1145/1890810.1890813	0.9395	-0.055	2	2	10	0.1437	2010	10	0.1437
9498	fiza abdul rahim (2013)	"<table><tr><td>Authors:</td><td>fiza abdul rahim; zuraini ismail; ganthan narayana samy</td></tr><tr><td>Title:</td><td>information privacy concerns in electronic healthcare records: a systematic literature review</td></tr><tr><td>Source:</td><td>international conference on research and innovation in information systems, 504-509</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1109/icriis.2013.6716760	0.2508	0.3913	24	1	15	0.3729	2013	15	0.3729
9521	annaliisa mattila (2016)	"<table><tr><td>Authors:</td><td>annaliisa mattila; petri ihantola; terhi kilamo; antti luoto; mikko nurminen; heli vaataja</td></tr><tr><td>Title:</td><td>software visualization today: systematic literature review</td></tr><tr><td>Source:</td><td>proceedings of the 20th international academic mindtrek conference on, 262-271</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1145/2994310.2994327	0.6147	0.0024	15	1	10	0.547	2016	10	0.547
9550	jan reed (2007)	"<table><tr><td>Authors:</td><td>jan reed; sue childs; glenda cook; amanda hall; brendan mccormack</td></tr><tr><td>Title:</td><td>integrated care for older people: methodological issues in conducting a systematic literature review.</td></tr><tr><td>Source:</td><td>worldviews on evidence-based nursing, 4(2), 78-85</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1111/j.1741-6787.2007.00085.x	-0.9893	0.3959	4	2	14	0.1534	2007	14	0.1534
9794	susanne lorenz (2014)	"<table><tr><td>Authors:</td><td>susanne lorenz; rachel berman; jami l dixon; sarah lebel</td></tr><tr><td>Title:</td><td>time for a systematic review: a response to bassett and fogelman’s “déjà vu or something new? the adaptation concept in the climate change literature”</td></tr><tr><td>Source:</td><td>geoforum, 51, 252-255</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.geoforum.2013.10.003	1.1962	-0.0493	27	3	13	0.4379	2014	13	0.4379
9817	trung quang dinh (2019)	"<table><tr><td>Authors:</td><td>trung quang dinh; andrea calabro</td></tr><tr><td>Title:</td><td>asian family firms through corporate governance and institutions: a systematic review of the literature and agenda for future research</td></tr><tr><td>Source:</td><td>international journal of management reviews, 21(1), 50-75</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1111/ijmr.12176	-0.4398	0.0017	10	1	16	3.4024	2019	16	3.4024
9865	elaheh seyyedrazzagi (2017)	"<table><tr><td>Authors:</td><td>elaheh seyyedrazzagi; nima jafari navimipour</td></tr><tr><td>Title:</td><td>disease genes prioritizing mechanisms: a comprehensive and systematic literature review</td></tr><tr><td>Source:</td><td>network modeling analysis in health informatics and bioinformatics, 6(1), 13</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1007/s13721-017-0154-9	-0.38	0.3471	12	7	10	0.6807	2017	10	0.6807
9875	fernanda schafer tesch da silva (2020)	"<table><tr><td>Authors:</td><td>fernanda schafer tesch da silva; cristiano andre da costa; cesar david paredes crovato; rodrigo da rosa righi</td></tr><tr><td>Title:</td><td>looking at energy through the lens of industry 4.0: a systematic literature review of concerns and challenges</td></tr><tr><td>Source:</td><td>computers & industrial engineering, 143, 106426</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.cie.2020.106426	0.0758	-0.2096	9	2	11	8.0716	2020	11	8.0716
9907	maria clara da cunha bezerra (2020)	"<table><tr><td>Authors:</td><td>maria clara da cunha bezerra; claudia fabiana gohr; sandra naomi morioka</td></tr><tr><td>Title:</td><td>organizational capabilities towards corporate sustainability benefits: a systematic literature review and an integrative framework proposal</td></tr><tr><td>Source:</td><td>journal of cleaner production, 247, 119114</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.jclepro.2019.119114	-0.6386	-0.3361	1	1	10	7.3378	2020	10	7.3378
9967	claire champenois (2020)	"<table><tr><td>Authors:</td><td>claire champenois; vincent lefebvre; sebastien ronteau</td></tr><tr><td>Title:</td><td>entrepreneurship as practice: systematic literature review of a nascent field</td></tr><tr><td>Source:</td><td>entrepreneurship and regional development, 32, 281-312</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1080/08985626.2019.1641975	-0.437	0.0622	10	2	12	8.8054	2020	12	8.8054
10031	ceren altuntas vural (2017)	"<table><tr><td>Authors:</td><td>ceren altuntas vural</td></tr><tr><td>Title:</td><td>service-dominant logic and supply chain management: a systematic literature review</td></tr><tr><td>Source:</td><td>journal of business & industrial marketing, 32(8), 1109-1124</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1108/jbim-06-2015-0121	-0.7754	-0.2802	1	2	16	1.0891	2017	16	1.0891
